,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC
291,1705607,Conceição do Tocantins,17,TO,460.0,420.95,513.25,424.2,484.4
292,1706001,Couto Magalhães,17,TO,,,,,
293,1706100,Cristalândia,17,TO,740.0,505.6,632.6,523.2,607.1
294,1706258,Crixás do Tocantins,17,TO,520.0,474.1,548.1,460.2,492.8
295,1707009,Dianópolis,17,TO,405.7142857142857,455.38,491.2,426.73999999999995,474.8
296,1707108,Divinópolis do Tocantins,17,TO,340.0,603.3,601.8,454.4,493.0
297,1707207,Dois Irmãos do Tocantins,17,TO,260.0,413.3,523.7,505.2,446.5
298,1707306,Dueré,17,TO,420.0,448.0,640.4,539.1,582.2
299,1707553,Fátima,17,TO,486.6666666666667,456.56666666666666,541.2666666666667,503.76666666666665,524.4333333333333
300,1707702,Filadélfia,17,TO,650.0,448.05,564.3,485.25,491.5
301,1708205,Formoso do Araguaia,17,TO,500.0,579.6999999999999,565.65,500.8666666666666,500.05
302,1708254,Fortaleza do Tabocão,17,TO,485.0,488.17499999999995,548.375,468.875,502.55
303,1708304,Goianorte,17,TO,410.0,427.20000000000005,454.1,396.15,456.8
304,1709005,Goiatins,17,TO,680.0,463.5,532.3,412.0,538.6
305,1709302,Guaraí,17,TO,451.1111111111111,508.4777777777778,536.1444444444444,471.0666666666667,516.5111111111111
306,1709500,Gurupi,17,TO,447.4074074074074,504.1280000000001,533.1481481481483,473.0920000000001,483.5407407407408
307,1710508,Itacajá,17,TO,340.0,468.1,532.5,427.6,484.0
308,1710706,Itaguatins,17,TO,580.0,586.8,592.0,481.1,576.6
309,1711100,Itaporã do Tocantins,17,TO,640.0,396.4,492.1,450.3,563.7
310,1711506,Jaú do Tocantins,17,TO,300.0,482.4,531.8,381.2,490.9
311,1711902,Lagoa da Confusão,17,TO,566.6666666666666,525.8333333333334,607.1999999999999,477.26666666666665,546.6666666666666
312,1712009,Lajeado,17,TO,473.3333333333333,454.76666666666665,546.3333333333334,486.59999999999997,476.3333333333333
313,1712504,Marianópolis do Tocantins,17,TO,500.0,394.0,521.9,510.4,467.0
314,1713205,Miracema do Tocantins,17,TO,485.2631578947368,514.2055555555556,529.5578947368422,463.3500000000001,492.0210526315789
315,1713304,Miranorte,17,TO,500.0,534.9333333333333,622.6666666666666,532.8333333333334,560.6666666666667
316,1713601,Monte do Carmo,17,TO,313.3333333333333,498.65,382.8333333333333,452.1,350.0
317,1713809,Palmeiras do Tocantins,17,TO,540.0,628.0,506.5,398.7,511.1
318,1714203,Natividade,17,TO,320.0,442.27500000000003,511.675,421.55,473.0
319,1714302,Nazaré,17,TO,460.0,447.4,610.1,429.8,505.5
320,1714880,Nova Olinda,17,TO,353.3333333333333,441.8666666666666,585.0333333333333,432.5,489.5
321,1715002,Nova Rosalândia,17,TO,500.0,479.70000000000005,568.4,503.79999999999995,519.5
322,1715101,Novo Acordo,17,TO,510.0,469.9,515.3,481.15,474.75
323,1715150,Novo Alegre,17,TO,200.0,427.6,466.25,425.9,469.85
324,1715507,Oliveira de Fátima,17,TO,750.0,532.2,632.9,531.7,560.3499999999999
325,1715705,Palmeirante,17,TO,480.0,416.6,518.1,409.9,461.4
326,1716109,Paraíso do Tocantins,17,TO,473.9130434782609,493.9,568.3391304347826,491.68095238095236,536.3782608695651
327,1716307,Pau D'Arco,17,TO,,422.1,,434.8,
328,1716505,Pedro Afonso,17,TO,376.0,417.20000000000005,524.42,449.95,481.6
329,1716604,Peixe,17,TO,480.0,478.7,424.9,482.0,493.6
330,1716653,Pequizeiro,17,TO,513.3333333333334,417.4333333333334,537.3000000000001,503.20000000000005,480.09999999999997
331,1716703,Colméia,17,TO,380.0,482.4,474.85,469.5,458.0
332,1717503,Pium,17,TO,530.0,470.85,619.5,469.85,560.5
333,1717800,Ponte Alta do Bom Jesus,17,TO,510.0,504.59999999999997,618.15,465.45,503.9
334,1718204,Porto Nacional,17,TO,438.22222222222223,508.1813953488374,489.20444444444456,457.2813953488372,461.0155555555556
335,1718303,Praia Norte,17,TO,530.0,458.70000000000005,598.3,508.25,538.4000000000001
336,1718501,Recursolândia,17,TO,300.0,486.5,439.3,415.5,416.9
337,1718758,Rio Sono,17,TO,320.0,651.6,579.5,524.5,483.1
338,1718808,Sampaio,17,TO,,,,,
339,1718840,Sandolândia,17,TO,960.0,601.0,608.5,605.2,594.1
340,1718865,Santa Fé do Araguaia,17,TO,360.0,516.5,509.2,477.1,567.6
341,1718899,Santa Rita do Tocantins,17,TO,340.0,,451.6,,393.0
342,1720101,São Bento do Tocantins,17,TO,200.0,470.7,598.4,461.0,532.3
343,1720150,São Félix do Tocantins,17,TO,320.0,0.0,0.0,427.5,513.4
344,1720200,São Miguel do Tocantins,17,TO,520.0,533.25,520.7,488.95,424.8
345,1720499,São Valério,17,TO,573.3333333333334,496.6166666666666,557.3833333333333,471.3333333333334,502.8666666666666
346,1720655,Silvanópolis,17,TO,340.0,415.6,484.7,412.7,398.9
347,1720804,Sítio Novo do Tocantins,17,TO,466.6666666666667,558.5,593.5666666666666,445.90000000000003,558.5333333333333
348,1720853,Sucupira,17,TO,520.0,486.1,524.0,498.9,513.8
349,1720903,Taguatinga,17,TO,,,,,
350,1721000,Palmas,17,TO,525.1851851851852,540.1254166666665,568.768888888889,500.99791666666675,533.2070370370371
351,1721109,Tocantínia,17,TO,540.0,468.35,472.25,428.4,442.1
352,1721208,Tocantinópolis,17,TO,413.84615384615387,498.25999999999993,519.3384615384615,472.01999999999987,474.9615384615384
353,1721307,Tupiratins,17,TO,,,,,
354,1722081,Wanderlândia,17,TO,513.3333333333334,509.3333333333333,512.1,452.73333333333335,485.8
355,1722107,Xambioá,17,TO,440.0,512.6,485.1,459.5,456.7
356,2100055,Açailândia,21,MA,501.4117647058824,504.05731707317085,551.1470588235295,469.41219512195124,502.6623529411763
357,2100105,Afonso Cunha,21,MA,,,,,
358,2100154,Água Doce do Maranhão,21,MA,700.0,484.1,571.95,535.8,516.9000000000001
359,2100204,Alcântara,21,MA,530.0,447.45,544.3,487.55,520.1500000000001
360,2100303,Aldeias Altas,21,MA,528.0,483.64,515.88,463.24000000000007,489.0
361,2100436,Alto Alegre do Maranhão,21,MA,450.0,498.7285714285714,550.8125,498.40000000000003,505.975
362,2100477,Alto Alegre do Pindaré,21,MA,510.0,470.84999999999997,524.0,442.95000000000005,470.85
363,2100501,Alto Parnaíba,21,MA,533.3333333333334,486.01666666666665,552.7499999999999,445.9666666666667,489.1166666666666
364,2100600,Amarante do Maranhão,21,MA,496.0,499.34,597.9200000000001,502.35999999999996,506.36
365,2100709,Anajatuba,21,MA,470.0,541.2,537.65,474.90000000000003,573.7
366,2100808,Anapurus,21,MA,456.0,476.14,549.26,486.4200000000001,518.58
367,2100832,Apicum-Açu,21,MA,500.0,482.5,565.12,501.52,523.8
368,2100873,Araguanã,21,MA,,,,,
369,2100907,Araioses,21,MA,343.3333333333333,461.3,509.05,429.05999999999995,515.3666666666667
370,2100956,Arame,21,MA,640.0,499.8,532.7666666666668,482.23333333333335,497.06666666666666
371,2101004,Arari,21,MA,535.0,508.3125,567.6375,442.77500000000003,499.275
372,2101103,Axixá,21,MA,680.0,497.5,623.75,525.0,570.75
373,2101202,Bacabal,21,MA,528.1967213114754,505.28793103448277,545.355737704918,479.8931034482758,512.5950819672131
374,2101251,Bacabeira,21,MA,466.6666666666667,501.5499999999999,528.64,457.3214285714286,475.04
375,2101301,Bacuri,21,MA,440.0,496.15,588.25,459.9,533.05
376,2101350,Bacurituba,21,MA,366.6666666666667,480.3888888888889,477.0444444444444,442.22222222222223,455.70000000000005
377,2101400,Balsas,21,MA,530.204081632653,533.9000000000002,550.0999999999998,501.31304347826074,514.9551020408164
378,2101509,Barão de Grajaú,21,MA,565.7142857142857,569.5142857142857,579.9428571428572,514.1571428571428,538.8285714285714
379,2101608,Barra do Corda,21,MA,485.0,482.95789473684215,537.71,471.6842105263158,500.85
380,2101707,Barreirinhas,21,MA,473.3333333333333,501.82500000000005,552.1583333333333,474.09166666666664,509.3833333333334
381,2101731,Belágua,21,MA,346.6666666666667,509.8999999999999,544.1666666666666,463.26666666666665,481.8666666666666
382,2101772,Bela Vista do Maranhão,21,MA,440.0,494.5,449.0,476.3,386.3
383,2101806,Benedito Leite,21,MA,605.0,475.25000000000006,507.9,485.625,497.25
384,2101939,Bernardo do Mearim,21,MA,480.0,493.7,614.8799999999999,482.38,564.3599999999999
385,2101970,Boa Vista do Gurupi,21,MA,366.6666666666667,457.9333333333334,600.7333333333332,414.0333333333333,451.3
386,2102002,Bom Jardim,21,MA,476.25,502.9866666666667,527.125,464.90000000000003,495.94375
387,2102036,Bom Jesus das Selvas,21,MA,,,,,
388,2102077,Bom Lugar,21,MA,720.0,600.0,667.05,571.15,637.3499999999999
389,2102101,Brejo,21,MA,436.0,451.24000000000007,527.62,470.62,471.12
390,2102200,Buriti,21,MA,280.0,401.8,429.5,488.3,477.2
391,2102309,Buriti Bravo,21,MA,620.0,389.2,580.0,529.1,574.8
392,2102325,Buriticupu,21,MA,492.94117647058823,478.16428571428565,539.6411764705882,439.09999999999997,483.72941176470584
393,2102358,Buritirana,21,MA,340.0,,415.4,,383.9
394,2102408,Cajapió,21,MA,,,,,
395,2102507,Cajari,21,MA,0.0,424.4,403.2,431.9,331.4
396,2102556,Campestre do Maranhão,21,MA,436.0,489.82000000000005,545.9399999999999,484.65999999999997,469.14
397,2102606,Cândido Mendes,21,MA,460.0,525.3,494.2,493.2,557.2
398,2102754,Capinzal do Norte,21,MA,,,,,
399,2102804,Carolina,21,MA,426.6666666666667,530.45,557.4666666666667,510.34999999999997,475.5333333333333
400,2102903,Carutapera,21,MA,500.0,471.5,549.125,474.19999999999993,506.04999999999995
401,2103000,Caxias,21,MA,511.4,517.4648936170211,563.4829999999998,486.967021276596,519.5209999999997
402,2103109,Cedral,21,MA,320.0,400.5,566.6,398.2,444.7
403,2103158,Centro do Guilherme,21,MA,800.0,593.8,582.0,634.7,537.9
404,2103174,Centro Novo do Maranhão,21,MA,420.0,511.75,616.2,500.65,549.3
405,2103208,Chapadinha,21,MA,527.3333333333334,507.5137931034483,567.02,480.26206896551724,509.86
406,2103257,Cidelândia,21,MA,613.3333333333334,574.2666666666668,613.4,500.8333333333333,532.2333333333333
407,2103307,Codó,21,MA,488.8,486.31666666666683,543.778,475.0895833333334,495.482
408,2103406,Coelho Neto,21,MA,611.7647058823529,533.96875,578.7235294117648,489.83125,526.2117647058825
409,2103505,Colinas,21,MA,398.0,468.57500000000005,500.23,465.0375,472.93
410,2103554,Conceição do Lago-Açu,21,MA,640.0,476.4,611.3,481.1,439.8
411,2103604,Coroatá,21,MA,479.1666666666667,503.3217391304347,548.8708333333333,465.995652173913,496.6291666666666
412,2103703,Cururupu,21,MA,468.57142857142856,495.7,570.2571428571429,466.6285714285715,534.0428571428571
413,2103752,Davinópolis,21,MA,480.0,476.61666666666673,566.9666666666667,509.5333333333333,502.6333333333334
414,2103802,Dom Pedro,21,MA,532.5,559.3375000000001,613.625,505.4,548.9625
415,2103901,Duque Bacelar,21,MA,340.0,544.5666666666666,570.5,468.8333333333333,482.93333333333334
416,2104008,Esperantinópolis,21,MA,600.0,569.3,522.74,460.125,484.12
417,2104057,Estreito,21,MA,434.6666666666667,485.6933333333333,538.2733333333332,489.1533333333333,483.73333333333335
418,2104099,Formosa da Serra Negra,21,MA,485.0,499.375,552.1374999999999,429.9124999999999,491.13750000000005
419,2104107,Fortaleza dos Nogueiras,21,MA,380.0,561.6999999999999,506.7333333333334,410.2,455.93333333333334
420,2104206,Fortuna,21,MA,360.0,,420.4,,454.8
421,2104305,Godofredo Viana,21,MA,603.3333333333334,511.9666666666667,588.9499999999999,488.81666666666666,546.5333333333334
422,2104404,Gonçalves Dias,21,MA,480.0,535.875,538.26,486.7125,529.59
423,2104503,Governador Archer,21,MA,406.6666666666667,492.1,558.9,456.79999999999995,455.3333333333333
424,2104552,Governador Edison Lobão,21,MA,507.27272727272725,509.70000000000005,524.0090909090909,495.44444444444457,477.3545454545454
425,2104602,Governador Eugênio Barros,21,MA,640.0,494.59999999999997,582.35,532.3,438.5
426,2104651,Governador Newton Bello,21,MA,600.0,569.7333333333333,603.2,544.8666666666667,549.6999999999999
427,2104677,Governador Nunes Freire,21,MA,546.6666666666666,493.4,558.3000000000001,530.6400000000001,494.7666666666666
428,2104701,Graça Aranha,21,MA,780.0,492.65,555.4,474.6,600.3
429,2104800,Grajaú,21,MA,487.3170731707317,481.7923076923077,526.8317073170733,460.1153846153847,492.9463414634147
430,2104909,Guimarães,21,MA,370.0,482.25,541.4,398.05,466.79999999999995
431,2105005,Humberto de Campos,21,MA,400.0,400.45,499.46666666666664,486.9,450.8999999999999
432,2105104,Icatu,21,MA,500.0,507.8,548.7333333333333,457.8999999999999,515.8666666666667
433,2105153,Igarapé do Meio,21,MA,575.0,553.2,515.55,489.90000000000003,500.625
434,2105302,Imperatriz,21,MA,541.25,529.4663934426228,561.37890625,492.39303278688504,518.3566406250001
435,2105351,Itaipava do Grajaú,21,MA,450.0,478.92499999999995,516.65,446.375,424.725
436,2105401,Itapecuru Mirim,21,MA,552.2222222222222,502.1470588235294,530.3,467.9529411764706,510.37222222222226
437,2105427,Itinga do Maranhão,21,MA,593.3333333333334,443.1666666666667,552.2166666666667,486.6499999999999,514.8333333333334
438,2105450,Jatobá,21,MA,860.0,548.8,561.8,459.85,521.45
439,2105476,Jenipapo dos Vieiras,21,MA,520.0,515.0,461.4,487.3,446.5
440,2105500,João Lisboa,21,MA,654.0,541.4599999999999,585.3499999999999,508.52,533.2500000000001
441,2105609,Joselândia,21,MA,485.0,472.2,540.9749999999999,444.4666666666667,491.32500000000005
442,2105658,Junco do Maranhão,21,MA,400.0,598.4,638.0,455.0,538.1
443,2105708,Lago da Pedra,21,MA,515.5555555555555,558.1428571428571,568.0444444444444,478.9857142857143,515.0555555555555
444,2105807,Lago do Junco,21,MA,573.3333333333334,468.06666666666666,549.1999999999999,451.93333333333334,524.9333333333334
445,2105906,Lago Verde,21,MA,620.0,507.1,570.8,583.4,428.3
446,2105922,Lagoa do Mato,21,MA,,,,,
447,2105989,Lajeado Novo,21,MA,900.0,474.2,490.0,541.8,500.2
448,2106102,Loreto,21,MA,533.3333333333334,443.3999999999999,591.8333333333334,460.4666666666667,483.7
449,2106300,Magalhães de Almeida,21,MA,,,,,
450,2106326,Maracaçumé,21,MA,553.3333333333334,482.7666666666667,557.0333333333333,473.4666666666667,513.3333333333334
451,2106359,Marajá do Sena,21,MA,520.0,448.1,581.5,514.6,497.1
452,2106375,Maranhãozinho,21,MA,240.0,423.4,542.7,424.8,491.2
453,2106409,Mata Roma,21,MA,532.0,478.91999999999996,491.7,476.9,496.43999999999994
454,2106508,Matinha,21,MA,505.0,520.8,578.2,464.15,532.825
455,2106607,Matões,21,MA,494.2857142857143,479.9857142857143,536.2428571428571,436.77142857142854,495.5142857142857
456,2106631,Matões do Norte,21,MA,340.0,474.05,464.1,390.95,419.45
457,2106706,Mirador,21,MA,610.0,440.1,542.0,452.15,478.9
458,2106755,Miranda do Norte,21,MA,320.0,479.8333333333333,518.3333333333334,476.5,488.59999999999997
459,2106805,Mirinzal,21,MA,532.5,500.35714285714283,574.4125000000001,486.9428571428571,533.1625
460,2106904,Monção,21,MA,660.0,537.7,589.875,540.0999999999999,548.275
461,2107001,Montes Altos,21,MA,590.0,511.04999999999995,608.25,510.04999999999995,550.05
462,2107100,Morros,21,MA,560.0,486.95,588.95,472.0,522.5
463,2107209,Nina Rodrigues,21,MA,600.0,557.5,595.5,386.9,571.5
464,2107258,Nova Colinas,21,MA,480.0,554.9,426.6,498.6,479.05
465,2107308,Nova Iorque,21,MA,320.0,470.7,532.6,459.1,455.6
466,2107357,Nova Olinda do Maranhão,21,MA,640.0,601.9,713.9,563.1,593.3
467,2107407,Olho d'Água das Cunhãs,21,MA,480.0,460.9,497.8,412.0,382.5
468,2107456,Olinda Nova do Maranhão,21,MA,573.3333333333334,496.0666666666666,544.7666666666667,481.4666666666667,471.7666666666667
469,2107506,Paço do Lumiar,21,MA,497.5903614457831,505.12307692307706,574.3337349397592,493.0615384615384,524.7445783132528
470,2107605,Palmeirândia,21,MA,500.0,498.4666666666667,549.8,464.45,521.2833333333333
471,2107704,Paraibano,21,MA,310.0,471.25,460.54999999999995,469.79999999999995,487.75
472,2107803,Parnarama,21,MA,602.8571428571429,481.42857142857144,593.5285714285714,480.9714285714286,514.4571428571428
473,2107902,Passagem Franca,21,MA,470.0,442.25,570.65,480.9,529.8
474,2108009,Pastos Bons,21,MA,473.3333333333333,597.1,507.5,504.06666666666666,489.23333333333335
475,2108058,Paulino Neves,21,MA,590.0,579.05,566.0999999999999,422.15,498.79999999999995
476,2108108,Paulo Ramos,21,MA,460.0,453.1,521.0,476.75,529.3
477,2108207,Pedreiras,21,MA,524.6153846153846,519.8818181818182,588.076923076923,474.17272727272734,524.7692307692307
478,2108256,Pedro do Rosário,21,MA,560.0,451.6,582.85,422.7,439.0
479,2108306,Penalva,21,MA,550.0,503.6,542.25,488.3,496.0
480,2108405,Peri Mirim,21,MA,540.0,528.7666666666668,500.3666666666666,500.1333333333334,524.3000000000001
481,2108454,Peritoró,21,MA,545.0,469.175,513.275,426.65,499.95
482,2108504,Pindaré-Mirim,21,MA,505.0,522.6187499999999,551.55625,480.81250000000006,515.09375
483,2108603,Pinheiro,21,MA,532.0,505.6363636363636,569.1311111111112,498.96363636363645,514.0511111111113
484,2108702,Pio XII,21,MA,513.3333333333334,496.28333333333336,536.6666666666666,464.56666666666666,484.40000000000003
485,2108801,Pirapemas,21,MA,480.0,600.6,569.2,502.3,458.3
486,2108900,Poção de Pedras,21,MA,260.0,,432.6,,438.9
487,2109007,Porto Franco,21,MA,520.0,483.72499999999997,585.3307692307692,474.10833333333335,520.1000000000001
488,2109056,Porto Rico do Maranhão,21,MA,360.0,427.8,505.2,376.6,507.2
489,2109106,Presidente Dutra,21,MA,561.6666666666666,496.425,571.0333333333333,484.99999999999994,523.7833333333334
490,2109205,Presidente Juscelino,21,MA,446.6666666666667,476.76666666666665,585.0,465.73333333333335,515.9
491,2109239,Presidente Médici,21,MA,720.0,467.1,557.0,434.20000000000005,410.8
492,2109270,Presidente Sarney,21,MA,570.0,445.8,591.7,553.9,501.3
493,2109403,Primeira Cruz,21,MA,440.0,439.4,497.35,437.54999999999995,453.20000000000005
494,2109452,Raposa,21,MA,487.14285714285717,517.3230769230769,544.3928571428571,498.0153846153845,507.56428571428575
495,2109502,Riachão,21,MA,510.0,500.125,526.075,495.675,512.075
496,2109551,Ribamar Fiquene,21,MA,455.0,503.25000000000006,525.475,513.1500000000001,509.07500000000005
497,2109601,Rosário,21,MA,463.6363636363636,500.5181818181818,555.9272727272728,468.70909090909095,514.5636363636363
498,2109700,Sambaíba,21,MA,640.0,425.9,575.3,433.6,491.5
499,2109759,Santa Filomena do Maranhão,21,MA,,,,,
500,2109809,Santa Helena,21,MA,543.0769230769231,514.775,568.0923076923076,491.7333333333333,528.4384615384614
501,2109908,Santa Inês,21,MA,522.2222222222222,519.9136363636366,573.6422222222225,482.31590909090914,520.9288888888888
502,2110005,Santa Luzia,21,MA,469.09090909090907,483.2000000000001,549.6545454545455,456.2200000000001,492.3636363636364
503,2110039,Santa Luzia do Paruá,21,MA,393.3333333333333,467.93333333333334,523.9666666666666,473.0666666666666,543.6999999999999
504,2110104,Santa Quitéria do Maranhão,21,MA,446.6666666666667,513.7555555555556,543.5666666666667,443.68888888888887,490.9111111111111
505,2110203,Santa Rita,21,MA,426.6666666666667,459.2076923076923,514.16,442.7615384615385,453.59333333333336
506,2110237,Santana do Maranhão,21,MA,360.0,701.7,655.4,512.1,665.4
